researcher_id,researcher_name,title,link,cited_by,year,authors,journal
ltu1CEYAAAAJ,Salameh P,Development of an asthma risk factors scale (ARFS) for risk assessment asthma screening in children. Pediatr Neonatol,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Vxkav03X4woC,2,2018,"S Hallit, C Raherison, D Malaeb, R Hallit, M Waked, N Kheir, P Salameh",
ltu1CEYAAAAJ,Salameh P,Community Usage Pattern of Antibiotics within Lebanese Population: A Prospective Study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:MSzX15-gZgkC,2,2017,"M Khalifeh, N Moore, P Salameh","American Journal of Pharmacological Sciences 5 (2), 49-56"
ltu1CEYAAAAJ,Salameh P,Impact of Education and Other Potential Covariates on Nutritional Status in Lebanese Rural Elderly Women,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:fGk8ZXjgAbkC,2,2017,"C Boulos, N Yaghi, P Salameh","Department of Nutrition, Saint Joseph University, Lebanon 2"
ltu1CEYAAAAJ,Salameh P,Analysis of cost and content of 1326 medical prescriptions from the area of Mount Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ynsZFq2pu0MC,2,2017,"G Choueiry, S Hallit, P Salameh","Res Rev 6 (3), 10-17"
ltu1CEYAAAAJ,Salameh P,IJBCP International journal of basic and clinical pharmacology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:w9ZB08sdvuUC,2,2016,"MM Khalifeh, ND Moore, PR Salameh","International Journal of Basic and Clinical Pharmacology 5 (6), 1"
ltu1CEYAAAAJ,Salameh P,Development and initial validation of a brief scale for assessing psychological distress in obese adults,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:8RAEygVn5_EC,2,2016,"L Abou Abbas, P Salameh, Z Mansour, Z Nasser, E Elias, I Godin","Clinical Epidemiology and Global Health 4 (1), 16-22"
ltu1CEYAAAAJ,Salameh P,Self-medications with potential abuse in the Middle East: a systematic literature review,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:h7-KW5G1enMC,2,2016,"MM Khalifeh, ND Moore, PR Salameh","International Journal of Basic & Clinical Pharmacology 5, 2298-2307"
ltu1CEYAAAAJ,Salameh P,Lebanese Society of Infectious Diseases Study Group (L) SID study group). Surveillance of antimicrobial resistance in Lebanese hospitals: retrospective nationwide compiled data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:eTOb990cMygC,2,2016,"K Chamoun, M Farah, G Araj, Z Daoud, R Moghnieh, P Salameh, ...",International journal of infectious diseases: IJID: official publication of …
ltu1CEYAAAAJ,Salameh P,"Evaluation of antibiotic prescription in the Lebanese community: a pilot study. Infection ecology & epidemiology, 5: 27094",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:HfY9tUF4VgMC,2,2015,"N Saleh, S Awada, R Awwad, S Jibai, C Arfoul, L Zaiter, W Dib, ...",
ltu1CEYAAAAJ,Salameh P,"Influenza vaccination: a cross-sectional survey of knowledge, attitude and practices among the Lebanese adult population",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:BHd7YmozNHgC,2,2015,"GE Khoury, P Salameh","IJERPH 12 (12), 1-12"
ltu1CEYAAAAJ,Salameh P,"Lev&# xea, et al. Outdoor Air Pollution and Cardiovascular Diseases in Lebanon: A Case-Control Study, Outdoor Air Pollution and Cardiovascular Diseases in Lebanon: A Case …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:QAOzB4mb83kC,2,2015,"Z Nasser, P Salameh, H Dakik, E Elias, L Abou Abbas","Journal of Environmental and Public Health, Journal of Environmental and …"
ltu1CEYAAAAJ,Salameh P,Lower extremity venous thrombosis in the elderly patient,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:TiIbgCYny7sC,2,2013,"R Kreidy, E Stephan, P Salameh, M Waked","International Angiology 32 (supplement 1), 53"
ltu1CEYAAAAJ,Salameh P,Could symptoms and risk factors diagnose COPD? the Diagnosis Score of COPD [DSCOPD] development,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:x8G803Bi31IC,2,2012,"P Salameh, G Khayat, M Waked","Clin Epidemiol 4, 247e255"
ltu1CEYAAAAJ,Salameh P,Psychological distress in Lebanese young adults: Construction and validation of the BDS-22 scale,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Xxrp-jDxsD4C,2,2011,"P Salameh, B Barbour","International Journal of Culture and Mental health 5, 94-108"
ltu1CEYAAAAJ,Salameh P,Congé maternel et mères travailleuses au Liban: circonstances professionnelles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:RVqaWcrwK10C,2,2010,"N Saadé, P Salameh, B Barbour","Sciences sociales et santé 28 (2), 115-128"
ltu1CEYAAAAJ,Salameh P,OBESITY PREVALENCE AND ASSOCIATED BERA VIOUR IN LEBANESE CHILDREN: A PILOT STUDY ON 1268 STUDENTS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:UxriW0iASnsC,2,2009,"P Salameh, B Barbour, R Abboucf",Journal d'Epidemiologie et de Sante Publique
ltu1CEYAAAAJ,Salameh P,Water-pipe [narguile] smokers in Lebanon: a pilot study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:gYnLYBw1zZMC,2,2009,"P Salameh, Z Aoun","Rev Santé Mediterranée Orientale 15 (2), 2-11"
ltu1CEYAAAAJ,Salameh P,"nassar AH, usta IM, Salameh P, Souaid M, Awwad J. Acceptance of preimplantation genetic diagnosis for beta-thalassemia in Lebanese women with previously affected children",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:-TLX1-BxFiYC,2,2008,C Farra,"Prenat Diagn 28 (9), 828-832"
ltu1CEYAAAAJ,Salameh P,Hookah smoking: Construction and validation of the Lebanon hookah dependence scale (LWDS‑11),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:wE8AsS3ykUMC,2,2008,"P Salameh, M Waked, Z Aoun","Nicotine Tob Res 10, 149-58"
ltu1CEYAAAAJ,Salameh P,Asthma risk factors distribution in Lebanese children,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:DPO9WFcz7UcC,2,2008,"M Waked, P Salameh","Journal of Asthma and Allergy 2, 1-7"
ltu1CEYAAAAJ,Salameh P,"Self-medication misuse in the Middle East: A systematic literature review. Pharmacology Research & Perspectives, 5 (4), 0323",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:qzuIxkxWBNsC,2,2007,"MM Khalifeh, DN Moore, R Pascale, RP Salameh",
ltu1CEYAAAAJ,Salameh P,"Tabagisme chez les mères libanaises: connaissances, attitudes et pratiques",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:hFOr9nPyWt4C,2,2006,"B Barbour, P Salameh, F Ziadeh","Eastern Mediterranean Health Journal 12 (3/4), 405"
ltu1CEYAAAAJ,Salameh P,Acts of the first Franco-Lebanese environment and health congress,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:j7XjBeKFbTsC,2,1999,P Salameh,"Beirut: Faculty of Public Health Publications, Lebanese University 160164"
ltu1CEYAAAAJ,Salameh P,Work fatigue among Lebanese community pharmacists: prevalence and correlates. Pharm Pract (Granada)[Internet]. 2020 [cited 2023 Mar 30]; 18 (2): 1844,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:-152x6qmK5kC,2,1844,"D Rahme, N Lahoud, H Sacre, M Akel, S Hallit, P Salameh",
ltu1CEYAAAAJ,Salameh P,"N., & Sacre, H.(2020)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:K5ggCqHMkpcC,2,,"P Salameh, H Aline, DA Badro, C Abou Selwan, AOU Randa",Mental health outcomes of the COVID-19 pandemic and a collapsing economy …
ltu1CEYAAAAJ,Salameh P,"Abou selwan, C., Aoun, R., & Sacre, H.(2020)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:yY8dUDjMDt8C,2,,"P Salameh, A Hajj, DA Badro",Mental health outcomes of the COVID-19 pandemic and a collapsing economy …
ltu1CEYAAAAJ,Salameh P,"Artificial Intelligence: knowledge and attitude among Lebanese medical students. Cureus 16 (1), e51466 (2024)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ypV3Rv634DYC,2,,"OA Daher, AA Dabbousi, R Chamroukh, AY Saab, AR Al Ayoubi, ...",
ltu1CEYAAAAJ,Salameh P,Association of Computer Vision Syndrome with Depression/Anxiety among Lebanese Young Adults: The Mediating Effect of Stress. Healthcare (Basel). 2023; 11 (19): 2674,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:1DdUqAzPfXgC,2,,"R Issa, M Sfeir, V Azzi, P Salameh, M Akiki, M Akel",
ltu1CEYAAAAJ,Salameh P,"Salameh., p., Abou-Abbas, l., Saimi, L., R.(2023). Driving anger dimensions and their relationship with aberrant driver behavior in Lebanon; Results from a national self …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:AU0JsVlt-AkC,2,,D Youssef,"Plos One 18 (3), e0283293"
ltu1CEYAAAAJ,Salameh P,Community pharmacy in Lebanon: a societal perspective. Pharm Pract. 2017; 15 (2): 893,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:6Dd5luMImnEC,2,,"K Iskandar, S Hallit, EB Raad, F Droubi, N Layoun, P Salameh",
ltu1CEYAAAAJ,Salameh P,Evaluation of antibiotic prescription in the Lebanese community: a pilot study. Infect Ecol Epidemiol. 2015 Jun 24; 5: 27094. doi: 10.3402/iee. v5. 27094,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:GfAJFcoWUJEC,2,,"N Saleh, S Awada, R Awwad, S Jibai, C Arfoul, L Zaiter, W Dib, ...",
ltu1CEYAAAAJ,Salameh P,Willingness to do COVID-19 vaccine and correlates: a cross-sectional study from Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:VDARjI3xf8gC,2,,"C Halabi, S Hallit, H Sacre, R Hallit, M Akel, S Obeid, P Salameh",submitted article
ltu1CEYAAAAJ,Salameh P,Factors associated with alexithymia among the Lebanese population: results of a cross-sectional study. BMC Psychol. 2019; 11; 7 (1): 80,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:oFKsPyNwwpYC,2,,"S Obeid, M Akel, C Haddad, K Fares, H Sacre, P Salameh",
ltu1CEYAAAAJ,Salameh P,"Assessment of knowledge, attitude and practice among community pharmacists towards dental care: A national cross sectional survey. Saudi Pharm J. 2019; 27 (4): 475‐483",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:q1ZQJjUA47MC,2,,"A Hajj, S Hallit, C Azzo, F Abdou, M Akel, H Sacre, P Salameh, ...",
ltu1CEYAAAAJ,Salameh P,Isabelle Baldi. Patrick Brochard and Bernadette Abi Saleh.“Pesticides in Lebanon: a knowledge. attitude. and practice study.”,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:TniZHWc1JwoC,2,,PR Salameh,"Environmental Research 94 (1), 00092-6"
ltu1CEYAAAAJ,Salameh P,"Maya El Hajj, et Pascale Salameh.«Evaluation of Medication Adherence in Lebanese Hypertensive Patients»",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:FGHlONkF9GcC,2,,"M Yassine, A Al-Hajje, S Awada, S Rachidi, S Zein, W Bawab, MB Zeid",Journal of Epidemiology and Global Health 6
ltu1CEYAAAAJ,Salameh P,"Factorsassociated with alcohol use disorder: The role of depression, anxiety, stress, alexithymia and work fatigue-a population study in Lebanon. BMCPublic Health. 2020; 20 (1 …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:f5lEeLvKxmwC,2,,"S Obeid, M Akel, C Haddad, K Fares, H Sacre, P Salameh",
ltu1CEYAAAAJ,Salameh P,Factors associated with quality of life among community pharmacists in Lebanon: results of a cross-sectional study. Pharm Pract. 2019; 17 (4): 1613,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0kYikfLtzSYC,2,,"H Sacre, S Obeid, G Choueiry, E Hobeika, R Farah, A Hajj, M Akel, ...",
ltu1CEYAAAAJ,Salameh P,The epidemiology of stroke in the Middle East. European Stroke Journal. 2016; 1 (3): 180–98,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:s_OEDnM-dbEC,2,,"M El-Hajj, P Salameh, S Rachidi, H Hosseini",
ltu1CEYAAAAJ,Salameh P,Assessing the perceptions of pharmacists working in Lebanese hospitals on the continuing education preferences. Pharm Pract (Granada). 2018; 16 (2): 1159,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Ui_nyea79ooC,2,,"K Iskandar, EB Raad, S Hallit, N Chamoun, U Usta, Y Akiki, LR Karaoui, ...",
ltu1CEYAAAAJ,Salameh P,others.(2013). Do personal beliefs and peers affect the practice of alcohol consumption in university students in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:K-tzbvM8PMoC,2,,"B Barbour, P Salameh",
ltu1CEYAAAAJ,Salameh P,Prevalence and correlates of cardiovascular diseases among Lebanese adult population: national data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:yNlG6JgpFqoC,2,,"R Farah, RK Zeidan, M Chahine, R Chahine, P Salameh, H Hosseini",Submitt Artic
ltu1CEYAAAAJ,Salameh P,"Validity, reliability and responsiveness of digital visual analogue scales for chronic spontaneous urticaria monitoring: A CRUSE® mobile health study",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:aXI_bbQgCfgC,1,2025,"B Sousa‐Pinto, A Ramanauskaite, S Neisinger, E Witte‐Händel, ...","Allergy 80 (3), 750-761"
ltu1CEYAAAAJ,Salameh P,Food insecurity and lifestyle behaviours in university students amidst the COVID-19 pandemic: a comparative survey across three countries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:fTLh7q_iUBEC,1,2024,"MM Witkowiak, AN Idris, A Sato, H Sacre, C Haddad, R Rizk, D Malaeb, ...","BMC Public Health 24 (1), 3571"
ltu1CEYAAAAJ,Salameh P,"The mediating effect of resilience between work fatigue and psychological distress among healthcare workers in Brazil, Lebanon, Nigeria, Pakistan, Poland, Qatar, Serbia, and …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=600&pagesize=100&citation_for_view=ltu1CEYAAAAJ:2Iopv88g0QUC,1,2024,"F Fekih-Romdhane, S Hallit, I Mohammed, S El Khatib, A Brytek-Matera, ...","Australasian Psychiatry 32 (6), 510-519"
ltu1CEYAAAAJ,Salameh P,Parkinson’s disease in the Lebanese population: knowledge and attitude scales’ validation and correlates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0MsrIDK0EWAC,1,2024,"S Abramian, S Tawil, M Akel, C Haddad, P Salameh","BMC Public Health 24 (1), 3227"
ltu1CEYAAAAJ,Salameh P,The Effects of Green Spaces and Noise Exposure on the Risk of Ischemic Stroke: A Case–Control Study in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:OWf_fnsf0g4C,1,2024,"J El Masri, H Finge, A Afyouni, T Baroud, N Ajaj, M Ghazi, D El Masri, ...","International Journal of Environmental Research and Public Health 21 (10), 1382"
ltu1CEYAAAAJ,Salameh P,Exploring characteristics and severity of road traffic injuries in Lebanon using emergency department hospital-based data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:EVKlETVVbN8C,1,2024,"D Youssef, P Salameh, W Al-Shaar, N Ghosn, LR Salmi","Scientific Reports 14 (1), 24331"
ltu1CEYAAAAJ,Salameh P,Stem cell transplantation in cerebrovascular accidents: A global bibliometric analysis (2000-2023),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:mq6pegT_rlEC,1,2024,"J El Masri, A Afyouni, M Ghazi, K Hamideh, I Moubayed, A Jurjus, ...","World Journal of Stem Cells 16 (9), 832"
ltu1CEYAAAAJ,Salameh P,Adherence to Dietary Approaches to Stop Hypertension (DASH) Diet as a Protective Factor for Ischemic Stroke and Its Influence on Disability Level: A Case–Control Study in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:2SmvwDDsShQC,1,2024,"J El Masri, H Finge, T Baroud, N Ajaj, M Houmani, M Ghazi, M Younes, ...","Nutrients 16 (18), 3179"
ltu1CEYAAAAJ,Salameh P,"Migrants, réfugiés et déplacés dans les pays en contexte de crise: Biais en santé et défis humanitaires, cas des déplacés Syriens au Liban",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:vlECJaBXBlQC,1,2024,R Khalifeh,"Bruxelles: Thèse en sciences de la santé, Université Catholique de Louvain"
ltu1CEYAAAAJ,Salameh P,"Breast cancer screening in Lebanon: Understanding knowledge, attitudes and barriers",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:jW3pDOCzWhQC,1,2024,"T Elias-Rizk, E Issa, E Ammanouil, M Abou Khalil, P Salameh, ...","Clinical Epidemiology and Global Health 29, 101733"
ltu1CEYAAAAJ,Salameh P,Implant Failure and Marginal Bone Loss Between Axial and Tilted Implant: An Umbrella Review with Meta-analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:mpaOjDK6XBIC,1,2024,"A Al Malak, Y El Masri, J El Masri, H Al Issawi, P Salameh, G Aoun","The International Journal of Oral & Maxillofacial Implants, 1-23"
ltu1CEYAAAAJ,Salameh P,Management of potentially inappropriate medication use among older adult’s patients in primary care settings: description of an interventional prospective non-randomized study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Fd6TstiuZzAC,1,2024,"C Bou Malham, S El Khatib, P Cestac, S Andrieu, L Rouch, P Salameh","BMC Primary Care 25 (1), 213"
ltu1CEYAAAAJ,Salameh P,Evaluating the influence of a 3-min online video on the community knowledge of stroke in four Arab countries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:UCVoGz2p8ukC,1,2024,"K Iskandar, D Rahme, P Salameh, C Haddad, H Sacre, M Bahlol, ...","Frontiers in Public Health 12, 1342490"
ltu1CEYAAAAJ,Salameh P,Physical activity and odds of coronary heart disease among Lebanese women,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:nOKOSwxqtg8C,1,2024,"F Ghaddar, RK Zeidan, P Salameh, F Maupas-Schwalm","BMC Public Health 24 (1), 516"
ltu1CEYAAAAJ,Salameh P,Enhancing Child Participation in Emergency Response and Recovery for Internally Displaced or Migrant Children: A Scoping Review of Global Opportunities and Challenges,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:i9B0nK2ie9AC,1,2024,B Aammar,
ltu1CEYAAAAJ,Salameh P,"Response to"" Clinical applicability of the Urticaria control test in patients with chronic urticaria: Further evidence from 622 adult and pediatric patients with different …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:cDbf6tmpeSoC,1,2024,"A Gutsche, P Salameh, F Aulenbacher, T Buttgereit, K Weller, ...",Allergy 79 (1)
ltu1CEYAAAAJ,Salameh P,A cross-sectional assessment of patient satisfaction with community pharmacy services in Lebanon: The IMPHACT-LB study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:iWMDS-dds2cC,1,2023,"H Sacre, J Safwan, F Sakr, C Haddad, M Akel, A Hajj, RM Zeenny, ...","Pharmacy Education 23 (1), 707-722"
ltu1CEYAAAAJ,Salameh P,Adherence to treatment and harmful effects of medication shortages in the context of severe crises: scale validation and correlates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Qovp55VTycgC,1,2023,"S Bou Malhab, C Haddad, H Sacre, A Hajj, RM Zeenny, M Akel, ...","Journal of Pharmaceutical Policy and Practice 16 (1), 163"
ltu1CEYAAAAJ,Salameh P,Corticosteroid and antibiotic use in hospitalized patients in Lebanon with acute exacerbation of chronic obstructive pulmonary disease,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:DCYT7yIMjgYC,1,2023,"S Basma, A Al-Hajje, P Salameh, I Nader, AM Henaine","The Egyptian Journal of Internal Medicine 35 (1), 78"
ltu1CEYAAAAJ,Salameh P,Management of Acute Stroke Among Lebanese Patients: Assessing Adherence to International Guidelines,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:hzvVvKpMvx4C,1,2023,"D Malaeb, S Cherri, I Fahs, H Sacre, E Abdallah, P Salameh, H Hosseini","Current Drug Safety 18 (4), 555-562"
ltu1CEYAAAAJ,Salameh P,Assessment of Antimicrobial Utilization among Cancer Patients with Febrile Neutropenia at the Lebanese Hospitals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:fXCg-C-QWH4C,1,2023,"S Cherri, D Malaeb, L Shouman, I Fahs, R Hallit, S Hallit, B Malaeb, ...","Current Drug Safety 18 (4), 496-503"
ltu1CEYAAAAJ,Salameh P,Cultural adaptation and validation of the Arabic version of the short 12-item stroke-specific quality of life scale,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Es-9c2L5hKwC,1,2023,"F Sakr, M Dabbous, M Akel, P Salameh, H Hosseini","Frontiers in Neurology 14, 1232602"
ltu1CEYAAAAJ,Salameh P,The use of intravenous thrombolytics in acute ischemic stroke management: a scoping review from 2008 till 2021 in the Arab world in the Middle East and North Africa,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:bczYY1dZPtQC,1,2023,"D Malaeb, S Hallit, F Sakr, M Dabbous, W Saadeh, S Mansour, S Cherri, ...","Journal of Stroke and Cerebrovascular Diseases 32 (8), 107201"
ltu1CEYAAAAJ,Salameh P,"Abstract Proceedings of the 38th Annual Canadian Association of Psychosocial Oncology (CAPO) Conference, June 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=700&pagesize=100&citation_for_view=ltu1CEYAAAAJ:bzhzIcV5SW4C,1,2023,"P Traversa, CG Loiselle","Current Oncology 30 (7), 6872-6963"
